ID_REF,adj.P.Val,P.Value,Gene.symbol,GSM1558775,GSM1558776,GSM1558777,GSM1558778,GSM1558779,GSM1558780,GSM1558781,GSM1558782,GSM1558783,GSM1558784,GSM1558785,GSM1558786,GSM1558787,GSM1558788,GSM1558789,GSM1558790,GSM1558791,GSM1558792,GSM1558793,GSM1558794,GSM1558795,GSM1558796,GSM1558797,GSM1558798,GSM1558799,GSM1558800,GSM1558801,GSM1558802,GSM1558803,GSM1558804,GSM1558805,GSM1558806,GSM1558807,GSM1558808,GSM1558809,GSM1558810,GSM1558811,GSM1558812,GSM1558813,GSM1558814,GSM1558815,GSM1558816,GSM1558817,GSM1558818,GSM1558819,GSM1558820,GSM1558821,GSM1558822,GSM1558823,GSM1558824,GSM1558825,GSM1558826,GSM1558827,GSM1558828,GSM1558829,GSM1558830,GSM1558831,GSM1558832,GSM1558833,GSM1558834,GSM1558835,GSM1558836,GSM1558837,GSM1558838,GSM1558839,GSM1558840,GSM1558841,GSM1558842,GSM1558843,GSM1558844,GSM1558845,GSM1558846,GSM1558847,GSM1558848,GSM1558849,GSM1558850,GSM1558851,GSM1558852,GSM1558853,GSM1558854,GSM1558855,GSM1558856,GSM1558857,GSM1558858,GSM1558859,GSM1558860,GSM1558861,GSM1558862,GSM1558863,GSM1558864,GSM1558865,GSM1558866,GSM1558867,GSM1558868,GSM1558869,GSM1558870
8007895,1.0,0.0459847,WNT9B,7.129565403,7.384251423,7.278161629,7.311681479,7.224973625,7.267360993,6.995066639,7.054686305,7.030013244,7.201672017,6.998694785,6.858999678,6.699846581,7.069541241,7.138465192,7.173796749,7.219507316,7.169128608,7.022575076,7.073769109,6.907044223,6.967500622,7.291330528,7.022549929,7.186541759,7.004764992,7.437297791,7.215092618,6.790007841,7.248607083,6.825043006,6.828668101,6.705388067,6.709885029,7.259175447,6.822292475,6.905309848,6.674976503,6.948560237,7.018598075,7.050129911,6.949962506,6.575647111,6.655149399,6.723498256,6.831916403,6.988565208,7.110258507,7.148386939,7.45710338,7.245822745,7.289389935,7.331962092,7.267516079,7.020382085,7.428712548,7.316031295,7.391413796,7.422267479,6.989696386,7.104552623,6.844117822,7.095518366,7.080850751,7.2284315,7.455737459,6.95554757,6.87909135,7.249604547,7.388709451,7.167809558,7.173294077,7.24864292,6.885196194,6.774436593,6.827514282,6.802944182,7.316173764,6.962058185,6.940595018,6.998244285,7.212867235,7.121630549,7.164291849,6.85386729,7.046943563,6.615933458,6.75106004,7.397141029,6.778588837,6.996971982,7.229636594,7.041117701,7.017074828,6.984645882,7.297463278
8009585,1.0,0.0498393,DNAI2,6.25874179,6.576217631,6.447730637,6.24589378,6.341329317,6.562516726,6.099578005,6.309261562,6.437188724,6.464050599,6.320640778,6.417655102,5.960857381,6.224855808,6.346557238,6.221960002,6.348488374,6.257637871,6.277119099,6.276245771,6.010102285,6.222603418,6.423405634,6.203448186,6.332970694,6.30816049,6.136615138,6.234250311,6.128601733,6.353729054,6.248362705,6.232368548,6.237380907,6.075355683,6.375313674,6.081543037,6.291065471,5.96392616,6.153307946,6.371892755,6.408209881,6.14458687,5.921104551,6.067157132,6.214733369,5.896259792,6.124973252,6.130681075,6.295168195,6.695910769,6.234213733,6.400402115,6.594041523,6.386065375,6.042218454,6.378785259,6.501374713,6.398364975,6.534032369,6.384454629,6.20380199,6.068904356,6.339283005,6.125020091,6.21386858,6.246039356,6.201973212,5.976484159,6.21466999,6.524878604,6.498209698,6.300564813,6.042163869,6.302891076,6.382392226,6.161746913,6.353337066,6.504521108,6.288562392,6.206473382,6.338521115,6.364913695,6.499863877,6.432874969,6.259530087,6.280335577,6.084755633,6.356650948,6.375053299,5.90823535,6.155779046,6.632604162,6.422218656,6.198379554,6.351894158,6.281341742
8009875,1.0,0.0219005,MYO15B,7.331475215,7.356082203,7.223843372,7.56230357,7.615136424,7.334398932,7.100315476,7.357351853,7.265378568,7.064103811,7.186601428,7.078734365,7.236218535,7.186285551,7.158768483,7.079698046,7.36325122,7.117331591,7.125741651,7.368980811,7.305982629,7.173065707,8.19109227,7.389197037,6.979896946,7.160507301,7.67234189,7.261517865,7.456728672,7.341880043,7.249595694,7.156908817,7.178849747,7.060049549,6.842181892,7.191670734,7.487406834,7.409058269,7.347075208,7.316560748,7.368800524,7.39532084,7.388321364,7.2734773,7.401170891,7.198889551,7.473177325,7.260530698,7.398288601,7.827213484,7.672372616,7.377624741,7.286782484,7.433572568,7.301241071,7.437090314,7.397705728,7.263058662,7.449428113,7.153509171,7.436080185,7.256091531,7.437204906,7.31122504,7.115179753,7.330054981,7.296341218,7.149446725,7.197319462,7.456798601,7.416549942,7.181497736,7.362559937,7.379921306,7.504883135,7.238539565,7.157826575,7.393583062,7.267897267,7.20775642,7.206275774,7.277523358,7.420320158,7.427085091,7.306563958,7.46207869,7.428563188,7.722415508,7.604541545,7.682648216,7.666887898,7.624619002,7.349817958,7.341765421,7.508518539,7.251226272
8010313,1.0,0.0413093,ENPP7,7.016786961,6.864106432,6.830268427,6.692161243,6.925014506,6.725186487,6.61864143,6.599430493,6.75672373,6.719306657,6.79137193,6.244552106,6.346946566,6.520781862,6.493419172,6.884391383,6.627174589,6.361334545,6.557763047,6.605811932,6.974264149,6.647793811,6.574425992,6.807230401,6.873304177,6.853686789,6.575181868,6.93559318,6.578798778,6.879102961,6.695252682,6.607263607,6.452436737,6.636918905,6.43539587,6.694733842,6.414395894,6.645047122,6.40996237,6.74918162,6.820152917,6.57607321,6.411051717,6.291914179,6.742766302,6.595117215,6.655259745,6.887220596,6.996680315,6.753311438,6.641457596,6.999379523,6.983945933,6.802110845,6.767285528,7.075349387,6.99336118,6.752736754,7.077953648,6.68775952,6.734026113,6.595379423,6.676103676,6.502082415,6.739615889,6.605638936,6.634401472,6.530726198,6.720875418,7.344115592,7.08123471,6.670438258,6.821309893,6.579651684,6.383617268,6.91569009,6.769771433,6.592287469,6.699358998,6.981969788,6.867099079,6.773630172,6.804240463,7.038253533,6.558004378,6.836594475,6.400871344,6.643149184,6.450127848,6.293385948,6.409137136,6.957778668,6.820927972,6.372379652,6.663322789,6.784813986
8010426,1.0,0.0225679,RNF213,9.130566335,9.197338995,9.822059589,9.709467542,9.510127416,8.709972295,9.101888686,8.678175014,8.741598445,8.754094949,9.109451799,8.229943493,9.085738921,8.615974443,9.467574642,8.698905823,9.458438757,8.193829143,9.957718023,10.16714854,9.043163929,8.76573913,10.05156355,9.036370492,8.626575224,9.948070866,9.461100567,9.19553808,9.726707197,9.624529135,9.025604536,9.097923973,8.603842189,8.786596571,8.553757804,9.43967873,9.350696809,9.15414742,9.469359302,9.660246745,8.682600255,8.659005216,9.364372639,8.926159638,9.397576603,9.185735965,9.521792871,8.98056374,8.978777024,9.263367551,9.400972425,8.351600544,8.638486392,8.88052448,8.960907926,8.858178254,9.038218885,8.648510479,9.307613419,9.024941853,9.054751319,8.580986344,8.911774433,8.833250454,8.25046226,8.635993449,8.844334957,8.928097352,9.271101283,8.918030836,9.155037674,8.824949443,8.978370222,8.434064433,9.329721907,9.442583203,8.961814437,8.65798708,8.873907811,8.673909172,8.649941694,8.731131685,9.167926913,9.171370439,9.214995846,8.959368937,8.675601709,9.668754674,8.849528563,9.273405079,9.65557922,9.310847482,9.170408356,9.27125208,9.316413992,8.719658604
8010454,1.0,0.0394841,RNF213,9.630187503,9.54360747,10.32812552,10.03507299,10.11080196,9.246902832,9.938045926,9.081069934,9.198475547,9.337102859,9.638028363,8.729585137,9.606283032,9.144634117,10.02912622,8.90283856,10.0916995,8.712811162,10.26362332,10.34178673,9.476037805,9.361362592,10.24366934,9.63605957,9.286069419,10.39753732,9.922059176,9.580702482,10.41155452,10.21404449,9.583674912,9.581246845,9.29046747,9.173504386,9.093052745,9.855673657,9.886958567,9.481273646,10.07504918,9.954921578,9.373361804,9.289894557,9.977738269,9.533234759,9.934051109,9.557850209,10.34759236,9.606934941,9.489857335,9.534386649,9.882016668,8.788936572,9.546557391,9.335706053,9.542317128,9.250195125,9.540259536,9.039866725,9.76584438,9.560845716,9.812356544,9.077194957,9.386804576,9.233670431,8.938282666,9.171660518,9.313514662,9.29435585,9.69116789,9.345590426,9.65512815,9.165382672,9.577306617,9.166368728,9.88204651,9.917932863,9.745581036,9.310389776,9.39874004,9.35554259,9.232878847,9.364547498,9.406810053,9.559653668,9.719885594,9.481787421,9.242022302,10.00764518,9.623456256,10.01765327,10.18730562,9.535964218,9.96075453,9.821992097,9.956150699,9.438725609
8010562,1.0,0.0383171,BAIAP2,7.026981441,6.781758327,6.977361761,6.84675534,6.998160747,6.700197846,6.799028227,6.910791408,6.988588796,6.618618045,6.906150919,6.648354941,6.98165186,6.653493421,6.942629667,7.055101463,6.893521279,6.774492044,6.786565595,6.574694809,6.927586736,6.999618839,6.842260012,7.037744829,6.734475405,6.925268685,7.053393862,6.904437078,6.805965989,6.843361116,6.987339017,6.806064418,6.778840413,6.681052635,6.948210276,7.13190264,6.605366309,6.663172598,6.731498137,6.906196967,7.342877166,7.150893354,6.474348819,6.474920056,6.869803735,6.570700538,6.952756128,6.82257486,6.959900766,6.895694548,7.010278456,7.068957805,7.046868829,6.688536814,7.041308171,7.007125556,7.043762522,6.93208055,6.965756712,6.893697065,7.0964115,6.900344516,7.314978566,6.970363845,6.617946682,6.721182146,7.162096541,6.965367942,6.837706092,7.054089595,7.204254603,6.929961644,6.855360084,6.730137271,6.91440804,6.965785464,7.115437297,6.77508799,6.972349398,6.958788225,7.050740367,7.06472962,6.982474649,6.94234791,7.019284946,7.024031757,6.869925879,6.682758692,6.732330253,6.627176169,6.719672091,6.766248051,6.721533985,6.640232711,6.835174417,7.119388478
8010590,1.0,0.0668417,BAHCC1,6.591845387,7.066787257,6.61165783,6.60372259,6.486687909,6.4407963,6.574213883,6.503550594,6.349677362,6.571866581,6.434828296,6.379029518,6.265109707,6.355276293,6.586163166,6.519337342,6.615817359,6.342289043,6.221429335,6.529240954,6.493444766,6.509774937,6.642904149,6.379137358,6.459502269,6.528198866,6.689021541,6.301373399,6.431428224,6.510621559,6.452932597,6.346649532,6.216928688,6.285905204,6.314456122,6.35173859,6.317816746,6.337213196,6.165054795,6.48635878,6.30372671,6.429612082,6.162895266,6.114041292,6.332973287,6.197996126,6.435841383,6.477106523,6.680414503,6.819291975,6.536857057,6.671668121,6.743701636,6.55393999,6.538282076,6.682396887,6.649550218,6.718808404,6.785083006,6.483323496,6.495339586,6.29119155,6.472843283,6.430838159,6.557987081,6.51661732,6.370289479,6.345191802,6.337778573,6.68107293,6.603773888,6.343525337,6.485561862,6.423679921,6.591851581,6.296090603,6.349138179,6.615273088,6.369766963,6.567716258,6.407790437,6.613882916,6.465953052,6.589801533,6.462088708,6.455483199,6.110515202,6.152333822,6.289168064,6.156881045,6.375788923,6.685586747,6.542716028,6.449981443,6.481064031,6.55027338
8010719,1.0,0.0167582,LRRC45,6.811556893,6.954829334,6.749367325,6.737534044,6.788339227,6.756572534,6.71836438,6.80914142,6.85398167,6.989091821,6.659497081,6.671220694,6.573979012,6.49522726,6.824595615,6.646768397,6.791660209,6.621691233,6.515526088,6.820332395,6.679470341,6.771783165,7.142009638,6.704189705,6.970630106,6.684542106,6.669145247,6.814480176,6.6390853,6.787950568,6.818205961,6.666905997,6.487910621,6.666705005,6.665768297,6.67513405,6.615961144,6.514080766,6.770433541,6.651787678,6.776135468,6.764884726,6.51210859,6.515726033,6.747589978,6.522723523,6.728382073,6.732893504,6.760302096,6.910563499,6.857090227,7.038970413,7.065916872,6.711659644,6.654795207,6.762339339,6.788499117,6.791044065,7.150777549,6.586216759,6.678968881,6.777214889,6.85235076,6.688095121,6.741604725,6.687801613,6.630238885,6.598981204,6.896479835,7.073771247,6.950669425,6.760134372,6.773671449,6.673428663,6.870902986,6.695465339,6.961213053,6.984605015,6.696161065,6.695599319,6.8140555,6.757509395,6.914551178,6.908181996,6.71823394,6.822767341,6.725310482,6.64109779,6.649884532,6.666209179,6.803941102,6.919665349,6.812234646,6.605282537,6.535343428,6.860703194
8010832,1.0,0.0056104,FN3KRP,7.626005276,7.072646637,7.339038947,7.277909369,7.265316629,7.220109435,7.275168398,7.212067656,7.101654315,7.214708407,7.20861386,6.804149425,7.380518185,7.120332156,7.037203073,6.830083651,7.014005783,6.757893268,6.779410903,6.883738567,7.096526772,7.058666563,7.456132962,7.430735135,7.059112234,7.082916807,7.402845641,7.153261074,7.618371713,7.434163468,7.436912626,7.305865963,7.295396531,7.356609181,7.023146584,7.365397364,6.989488017,7.312532213,7.344931958,7.12665138,7.481583967,7.773983794,7.281202816,7.537537098,7.174528073,7.006599508,6.946694147,7.052506,7.367398414,7.16980805,7.24402033,7.110295441,7.232432025,7.222697231,7.330562024,7.012925614,7.274897431,6.965670085,7.521154063,7.231252289,7.623168317,7.600732889,7.663826005,7.638673623,6.931809028,7.238338474,7.774782447,7.567017153,7.567336307,7.552394871,7.474539608,7.140718854,7.33273769,7.123442895,7.130561261,7.552183385,7.657255572,7.174091708,7.642989719,7.408440578,7.312699673,7.186810586,7.436654265,7.15528354,7.212016985,7.30056565,7.729780763,7.281893713,7.411403418,7.547344713,7.315063983,7.308576478,7.129453047,7.193826574,7.16025087,7.044793233
8011430,1.0,0.0461041,ITGAE,6.359486561,6.490951616,6.457369416,6.424898345,6.46508919,6.266384452,6.308318493,6.351017933,6.512561402,6.444238143,6.271532124,5.989286552,6.503631931,6.299460806,6.223058788,6.362619677,6.462027867,6.396664024,6.402393503,6.089452951,6.280513011,6.157813677,6.35955766,6.246721225,6.430386979,6.293793041,6.468990385,6.192409023,6.293891075,6.279163161,6.438427054,6.319686609,6.450974962,6.451328332,6.373712796,6.173112136,6.398401682,6.060496607,6.213256173,6.275949,6.379288228,6.421757029,6.142702355,6.343198782,6.193677577,6.260491028,6.329734498,6.277384846,6.43071199,6.410564494,6.46763592,6.646371843,6.569682247,6.524291612,6.285902478,6.54749777,6.488381729,6.518105746,6.468497967,6.200304032,6.456808392,6.27788472,6.431539361,6.397246942,6.492550406,6.177809294,6.499043222,6.113680148,6.422964155,6.435340499,6.185246615,6.370373282,6.478175667,6.18441986,6.158600952,6.407733745,6.330886271,6.301530131,6.38484566,6.190041061,6.458518222,6.413047257,6.430469978,6.465707818,6.473023589,6.372506692,6.219721662,6.204952855,6.303276658,6.278382527,6.546810369,6.481914102,6.454491095,6.138986386,6.293342303,6.45037581
8014233,1.0,0.0633835,SLFN11,8.240675152,7.603468047,8.526482766,8.192183818,8.307751987,7.436449879,9.183771332,8.056593235,8.794985373,8.061384316,8.105824599,7.963476125,8.68079415,8.064124845,8.358416161,7.737591528,8.127939439,7.806663326,8.277571013,8.12581946,8.568866281,8.513505142,8.154236201,8.358302032,8.299006223,8.73670644,8.075204717,8.07329994,9.355638761,8.428621332,8.640798162,8.283212843,9.128592875,8.312444192,8.102517225,8.485578406,8.689043283,8.527964464,8.587500771,7.998049101,8.645691702,8.792771538,9.125419954,8.562822449,8.951334298,8.371941466,8.512396052,8.186622805,8.418153252,7.646783978,7.506230331,7.002768659,8.398580486,7.929972381,7.764117597,7.65492999,7.91118262,7.914278168,7.948233603,8.40800557,8.599278079,8.273245485,8.715823068,8.681985231,7.891692032,7.512741302,8.785872366,8.622705481,8.037411579,8.100172339,8.617936761,8.333742206,8.125179314,8.186772789,7.887919629,8.479703439,8.718871086,8.128307095,8.561848927,8.564227633,8.96290414,8.634082993,8.316145241,8.053245917,8.395682357,7.971879576,8.702531829,8.039998519,7.646231166,8.584803503,8.593125059,8.302003684,8.406417222,8.488387217,8.132442947,8.258074714
8014326,1.0,0.0254577,RDM1,5.208953212,5.412710062,5.43233639,5.121347449,5.541343954,5.475091529,5.377536886,5.367548942,5.525605815,5.856755764,5.2876785,5.453267375,5.196013081,5.601594192,5.576583802,5.322401829,5.312568825,5.277711656,5.543594188,5.295493412,5.464666853,5.383035507,5.486284529,5.221315056,5.546035642,5.359192694,5.554883841,5.449354523,5.383677615,5.231091022,5.043064423,5.235042186,5.118235787,5.387834226,5.475760861,5.319361649,5.111717935,4.833771324,5.106902369,5.562536677,5.217388287,5.161910446,4.975679531,4.928690237,5.189981049,5.068206898,5.430934964,5.320069348,5.435024927,5.76411198,5.775427235,5.833360484,5.536558768,5.451805884,5.656118161,5.795034292,5.525167074,5.726826717,5.319587878,5.349425301,5.35465293,5.151637689,5.383691728,5.60064501,5.231706978,5.710582843,5.352448542,5.182254301,5.454323353,5.452305685,5.37419676,5.3993601,5.178775074,5.188038194,5.566003162,5.052807819,5.095878507,5.656427152,5.483875852,5.378242783,5.315026068,5.303995193,5.384244775,5.296054776,5.319608508,5.255189334,5.144464427,5.497726061,5.636239912,5.24302563,5.465286982,5.696367957,5.277319092,5.115173564,5.282062275,5.631402757
8014369,1.0,0.0557564,CCL3,7.155821618,7.721271904,7.41165639,7.561608282,7.05906024,7.403849045,7.578043891,7.240487064,7.01287816,7.387314471,7.443972522,7.638573229,7.095354253,7.441199648,7.504100039,7.417458761,7.282511728,7.425552406,7.308834125,7.30484801,7.137560581,7.278156244,7.335636103,7.293940644,7.164436743,7.308124072,7.34913463,7.260713293,6.956390053,7.227053391,7.197811431,7.119454836,6.939227228,7.402803608,7.500230736,7.364551602,7.116668422,6.747339672,7.531837333,7.221553179,6.973180425,7.216622311,7.191206112,7.324962988,7.237251125,7.261657766,7.37490914,7.564156515,7.463099401,7.580249266,8.013900616,7.78053607,7.678714335,7.199852648,8.113188401,7.39743645,8.209561027,7.560099672,7.639823001,7.049167698,7.310100502,7.210284173,7.324037465,7.209898594,7.235876994,7.606165411,7.256375636,7.189790145,7.551658083,7.370546215,7.484567252,7.466658746,7.390909358,7.210568482,7.386378204,6.950638567,7.060932941,7.441027055,7.409907604,7.266497767,7.396128512,7.258593633,7.379844818,7.279862986,6.992806359,7.367354967,7.382231197,7.11898894,7.674752347,7.243858918,7.280045664,7.241765495,7.18770351,6.82127032,7.398883785,7.438725102
8014391,1.0,0.0300622,CCL3L3///CCL3L1///CCL3,8.073788892,8.004987624,7.831298908,7.840159284,8.177094522,8.15213474,8.169209874,7.993544831,7.548396892,7.994762051,7.865704141,8.255960895,7.712821155,7.981519021,8.368596315,8.828805384,7.967189196,7.851783678,7.883783822,8.091931763,7.90249041,7.899649559,8.39811552,8.392430152,8.140163134,7.966645938,7.867726724,7.870292208,7.6821631,7.974437741,8.216655681,8.182411192,7.67618021,8.201759083,8.463622069,8.225656303,8.50562888,7.927818781,8.615807136,8.246993232,7.769065829,7.651419059,7.725038112,7.797109043,8.067348571,7.788823496,8.442525815,8.374012118,8.092940352,8.134758595,8.673979633,8.370396847,8.878008664,8.443676899,9.021898987,8.400629799,9.344053939,8.481788436,7.842587764,7.833687114,7.916374984,7.616614647,7.918359394,7.943766838,7.981519021,8.69716729,8.086941884,7.824500144,8.676067398,8.374790263,8.247450762,7.711662544,8.365656777,8.193986361,8.079992709,7.649014947,7.850038742,8.015891746,8.202132368,8.218699112,8.49594485,8.33801159,8.093553546,7.851655732,7.750768923,8.216419124,8.354775356,8.156055964,8.571561033,8.271474842,7.933480013,7.692370792,8.267020427,8.026004731,8.216345837,8.11408221
8014414,1.0,0.0300622,CCL3L3///CCL3L1///CCL3,8.073788892,8.004987624,7.831298908,7.840159284,8.177094522,8.15213474,8.169209874,7.993544831,7.548396892,7.994762051,7.865704141,8.255960895,7.712821155,7.981519021,8.368596315,8.828805384,7.967189196,7.851783678,7.883783822,8.091931763,7.90249041,7.899649559,8.39811552,8.392430152,8.140163134,7.966645938,7.867726724,7.870292208,7.6821631,7.974437741,8.216655681,8.182411192,7.67618021,8.201759083,8.463622069,8.225656303,8.50562888,7.927818781,8.615807136,8.246993232,7.769065829,7.651419059,7.725038112,7.797109043,8.067348571,7.788823496,8.442525815,8.374012118,8.092940352,8.134758595,8.673979633,8.370396847,8.878008664,8.443676899,9.021898987,8.400629799,9.344053939,8.481788436,7.842587764,7.833687114,7.916374984,7.616614647,7.918359394,7.943766838,7.981519021,8.69716729,8.086941884,7.824500144,8.676067398,8.374790263,8.247450762,7.711662544,8.365656777,8.193986361,8.079992709,7.649014947,7.850038742,8.015891746,8.202132368,8.218699112,8.49594485,8.33801159,8.093553546,7.851655732,7.750768923,8.216419124,8.354775356,8.156055964,8.571561033,8.271474842,7.933480013,7.692370792,8.267020427,8.026004731,8.216345837,8.11408221
8014679,1.0,0.0760698,SRCIN1,6.465933394,6.49388221,6.226793142,6.327232027,6.40637483,6.242518838,6.336114605,6.035251416,6.367511209,6.168190174,6.222052884,5.89012741,5.954107224,6.092742268,6.371758118,6.065456779,6.187352997,6.228152897,5.898109843,6.234820747,6.167163941,6.151658726,6.247706846,6.125753851,6.164407308,6.311123909,6.099693802,6.222222578,6.29189759,6.136670159,6.253506062,6.078809083,6.007256641,6.056302484,6.303835429,6.064611477,6.262429502,5.99148997,6.143969862,5.987834616,6.282128355,6.043455068,5.83007309,6.111349179,5.987531511,5.865923237,6.228409474,6.300393593,6.469391696,6.325304162,6.425310156,6.336678206,6.333964515,6.193203626,6.243795548,6.465964903,6.571630982,6.320291684,6.376620281,6.104049962,6.277081424,6.188718516,6.137749802,6.184570965,6.257088886,6.374888571,6.124504738,6.153578889,6.264988148,6.474368672,6.588213747,5.980228541,6.024807901,5.903649209,6.046058601,6.146138063,6.339164674,6.512287006,5.997539475,6.055607669,6.178327302,6.32714925,6.315456522,6.221368383,6.176329046,6.289065964,6.117507868,6.258805245,6.162230084,5.884662588,5.994929781,6.504835068,6.057680042,6.029239882,5.975878361,6.229058801
8015016,1.0,0.0300855,TNS4,6.609565771,6.967965651,6.722880979,6.768246902,6.736003148,6.790857812,6.608147099,6.740631655,6.563817173,6.679242245,6.701721768,6.611899096,6.340633992,6.617915083,6.725737933,6.728607958,6.686619672,6.532071773,6.2077249,6.569267889,6.273468515,6.498796406,6.852275484,6.588446107,6.695544877,6.66851054,6.525777348,6.458171527,6.566802202,6.44619337,6.528745128,6.432961437,6.48689525,6.616920107,6.489908156,6.337250539,6.43871387,6.462518852,6.52240552,6.555913528,6.344434659,6.495533485,6.434197482,6.251575173,6.561500968,6.331228816,6.495410014,6.76358308,6.578386608,6.751782,6.756923484,6.980481129,6.800317529,6.801608706,6.737422105,6.855065156,6.634866749,6.698938566,6.776015537,6.542833089,6.594525723,6.445366556,6.514149399,6.383550122,6.717937753,6.762602678,6.543840887,6.501764979,6.793483276,6.706329884,6.736160614,6.623700752,6.62704926,6.455279374,6.515533676,6.715551373,6.71344119,6.789001467,6.429695352,6.486994031,6.690619204,6.758996604,6.632128915,6.655985571,6.53063494,6.662463936,6.307358227,6.506246783,6.767562631,6.376791864,6.419092444,6.821683841,6.687520138,6.539147455,6.522097123,6.619511125
8015396,1.0,0.0545211,HAP1,6.197286855,6.7708852,6.586758928,6.770076551,6.415451988,6.846805646,6.606263794,6.544258612,6.458243008,6.752248391,6.664703076,6.589604867,6.189842305,6.662910182,6.364724794,6.42172078,6.668674719,6.358305337,6.630553967,6.533946513,6.13104923,6.364199005,6.730380794,6.373497552,6.738689081,6.305764178,6.35067439,6.453082064,6.230283194,6.269603101,6.376541781,6.356009602,6.135433868,6.344856886,6.651396709,6.380799185,6.173790581,6.110412878,6.128526628,6.325565943,6.362576971,6.124921558,6.061549511,6.052192479,6.009012956,6.213784075,6.468771171,6.338914209,6.458943357,6.720222865,6.697281725,6.683109796,6.911579876,6.690965758,6.566100142,6.619298145,6.696706819,6.785437229,6.571562839,6.464701198,6.482717694,6.549415998,6.390837363,6.182473014,6.59362634,6.782180086,6.10761966,6.169796663,6.59006322,6.69671366,6.340055228,6.514182596,6.341317728,6.516848379,6.376697221,6.225275703,6.42662628,6.703600126,6.32030299,6.402473725,6.475656923,6.385933887,6.315282633,6.45885025,6.378445066,6.37148735,6.342037139,6.213190413,6.689230704,6.2787728,6.463700212,6.418567077,6.495292541,6.358864901,6.424433282,6.927097527
8015511,1.0,0.0450649,DHX58,7.795871818,7.135683189,8.013910499,7.286876831,7.693005654,7.140356794,8.026110553,7.271647698,7.406615097,6.836747074,7.284196037,6.39595565,7.842540516,7.278978087,7.888249826,7.33530957,7.656529389,6.88178329,8.31418978,8.514055482,7.681105414,7.304158245,7.568903409,7.755893766,6.97660235,8.774343897,7.634877015,7.289728089,8.456248245,8.392785676,7.735021175,7.489062935,7.482096782,7.321094651,7.382373477,7.992544431,8.033581617,7.868613422,7.754434436,7.204970315,7.733005705,7.69468519,7.343141324,7.363352428,7.938748574,7.579699684,7.421671495,7.56122887,7.505876809,7.341460736,7.267033064,7.163930093,7.339350438,7.408658038,7.482366224,7.44513798,7.36218331,7.487104453,7.512304758,7.365647175,7.632247582,7.436581532,7.62818927,7.367235751,7.046643019,7.15472374,7.696842841,7.363689203,7.505120703,7.630011436,7.869918267,7.216881106,7.435059231,7.108458421,7.229597169,7.938469887,7.568475074,7.002760427,7.483968544,7.288433542,7.637014977,7.386983994,7.596775463,7.270024944,7.826341841,7.568976817,7.882332091,7.154457841,7.090770774,7.442665988,7.628476991,7.52158594,7.438290005,7.840474912,7.446836376,7.662576288
8015846,1.0,0.0191342,MPP3,6.64625376,7.04362895,6.61108934,6.794434535,6.875815064,6.805670604,6.538153485,6.635718974,6.525342148,6.612324746,6.603026921,6.815273005,6.036097287,6.329982117,6.603701095,6.671441693,6.683435721,6.79792266,6.831899185,6.453809818,6.519339385,6.475490313,6.764945889,6.633431819,6.53701079,6.647175257,6.720869573,6.56715437,6.59116812,6.649605944,6.401457282,6.445164145,6.420228346,6.409012756,7.011845036,6.281370687,6.504467889,6.259733276,6.590897306,6.498339902,6.549725725,6.429592341,6.244445599,6.518773077,6.498753216,6.223630138,6.556798516,6.599405722,6.589663539,7.1044569,6.91720508,6.926567694,7.139161001,6.930753563,6.724228407,6.697252357,6.725716371,6.711584072,6.831893667,6.537476298,6.51288954,6.327572058,6.683353768,6.638199771,6.597295693,7.112079314,6.362940046,6.42038836,6.590698761,6.762298864,6.397424252,6.461562737,6.677530608,6.695654881,6.629735552,6.546354419,6.449696989,6.963558804,6.411638904,6.691247007,6.626009975,6.629249435,6.740939915,6.759383868,6.621125152,6.6516163,6.478217749,6.547369174,6.871627678,6.319721761,6.525277685,6.794312041,6.651206763,6.674477984,6.558963286,6.923240132
8016018,1.0,0.0473077,SLC25A39,9.322838928,7.90476119,9.304260437,8.905550497,9.151437239,8.292302072,8.954663299,9.70131923,9.294241181,9.016180966,9.776224589,9.5509654,9.52831666,9.238852039,10.30197253,9.445946761,9.184950773,8.342499973,9.991176061,8.853581571,10.29533199,10.22663562,9.203968814,9.640991484,9.511975699,9.725765798,9.708747947,10.17029351,9.362576105,10.16185122,9.67928946,10.5174257,9.170959937,9.531090738,9.398895352,9.863805792,9.977976137,9.589510045,10.16585028,9.638823919,9.915864574,9.480358481,9.449436341,10.10612136,9.237416287,9.463707727,9.001443155,9.433796966,9.331448877,8.565135101,9.577981325,10.84934657,9.430834482,9.573001911,9.974466501,10.25256007,9.435870221,9.983518053,10.22323719,9.406757431,9.280811331,9.482029907,9.519670073,9.298641774,8.840648422,9.749384038,10.5462878,9.432187419,9.680061332,9.962364249,10.0319657,10.07759037,10.22068641,9.035150174,9.981558008,10.48292756,9.819451788,9.562066568,10.67543626,10.05422628,9.728477105,9.369087351,9.732382515,10.13936725,9.29280738,9.719687284,9.497834885,9.913768814,9.911822069,9.386139861,9.233726725,9.415731294,9.214542453,9.56621664,9.211821479,9.622934058
